timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754149004914,720,Petición 1,401,Unauthorized,Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",775,237,15,15,https://fakestoreapi.com/auth/login,720,0,173
1754149004956,684,Petición 2,200,OK,Thread Group 1-2,text,true,,888,237,15,15,https://fakestoreapi.com/auth/login,684,0,142
1754149005009,728,Petición 3,200,OK,Thread Group 1-3,text,true,,900,243,17,17,https://fakestoreapi.com/auth/login,728,0,145
1754149005062,700,Petición 4,200,OK,Thread Group 1-4,text,true,,889,237,18,18,https://fakestoreapi.com/auth/login,700,0,151
1754149005105,710,Petición 5,200,OK,Thread Group 1-5,text,true,,893,238,19,19,https://fakestoreapi.com/auth/login,710,0,145
1754149005354,465,Petición 10,200,OK,Thread Group 1-10,text,true,,891,237,19,19,https://fakestoreapi.com/auth/login,464,0,171
1754149005155,706,Petición 6,200,OK,Thread Group 1-6,text,true,,889,239,20,20,https://fakestoreapi.com/auth/login,706,0,147
1754149005208,721,Petición 7,401,Unauthorized,Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",780,237,21,21,https://fakestoreapi.com/auth/login,721,0,172
1754149005254,688,Petición 8,200,OK,Thread Group 1-8,text,true,,886,237,21,21,https://fakestoreapi.com/auth/login,688,0,138
1754149005667,291,Petición 16,200,OK,Thread Group 1-1,text,true,,893,237,22,22,https://fakestoreapi.com/auth/login,291,0,0
1754149005706,289,Petición 17,200,OK,Thread Group 1-2,text,true,,893,238,22,22,https://fakestoreapi.com/auth/login,289,0,0
1754149005306,731,Petición 9,200,OK,Thread Group 1-9,text,true,,894,243,23,23,https://fakestoreapi.com/auth/login,731,0,155
1754149005405,709,Petición 11,200,OK,Thread Group 1-11,text,true,,891,238,25,25,https://fakestoreapi.com/auth/login,709,0,141
1754149005458,685,Petición 12,200,OK,Thread Group 1-12,text,true,,891,239,25,25,https://fakestoreapi.com/auth/login,685,0,140
1754149005705,438,Petición 19,401,Unauthorized,Thread Group 1-17,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,25,25,https://fakestoreapi.com/auth/login,438,0,144
1754149005859,301,Petición 20,200,OK,Thread Group 1-3,text,true,,886,237,26,26,https://fakestoreapi.com/auth/login,301,0,0
1754149005756,441,Petición 21,200,OK,Thread Group 1-18,text,true,,890,243,26,26,https://fakestoreapi.com/auth/login,441,0,147
1754149005506,717,Petición 13,401,Unauthorized,Thread Group 1-13,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",780,237,27,27,https://fakestoreapi.com/auth/login,717,0,142
1754149005964,288,Petición 22,200,OK,Thread Group 1-4,text,true,,887,237,27,27,https://fakestoreapi.com/auth/login,288,0,0
1754149005555,713,Petición 14,200,OK,Thread Group 1-14,text,true,,894,237,28,28,https://fakestoreapi.com/auth/login,713,0,145
1754149005604,692,Petición 15,200,OK,Thread Group 1-15,text,true,,900,243,28,28,https://fakestoreapi.com/auth/login,692,0,141
1754149006055,302,Petición 24,200,OK,Thread Group 1-5,text,true,,895,239,30,30,https://fakestoreapi.com/auth/login,302,0,0
1754149005654,714,Petición 18,200,OK,Thread Group 1-16,text,true,,893,239,30,30,https://fakestoreapi.com/auth/login,714,0,141
1754149006156,295,Petición 27,200,OK,Thread Group 1-6,text,true,,892,243,31,31,https://fakestoreapi.com/auth/login,295,0,0
1754149005807,704,Petición 23,200,OK,Thread Group 1-19,text,true,,893,238,33,33,https://fakestoreapi.com/auth/login,704,0,140
1754149006258,299,Petición 29,200,OK,Thread Group 1-7,text,true,,893,238,34,34,https://fakestoreapi.com/auth/login,299,0,0
1754149005854,710,Petición 26,200,OK,Thread Group 1-20,text,true,,890,237,34,34,https://fakestoreapi.com/auth/login,710,0,140
1754149006304,284,Petición 30,200,OK,Thread Group 1-8,text,true,,891,239,34,34,https://fakestoreapi.com/auth/login,284,0,0
1754149006304,300,Petición 25,401,Unauthorized,Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",776,237,34,34,https://fakestoreapi.com/auth/login,300,0,0
1754149005905,742,Petición 28,200,OK,Thread Group 1-21,text,true,,893,237,35,35,https://fakestoreapi.com/auth/login,742,0,145
1754149005954,712,Petición 31,401,Unauthorized,Thread Group 1-22,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,36,36,https://fakestoreapi.com/auth/login,712,0,141
1754149006254,441,Petición 47,200,OK,Thread Group 1-28,text,true,,889,238,36,36,https://fakestoreapi.com/auth/login,441,0,140
1754149006004,717,Petición 34,200,OK,Thread Group 1-23,text,true,,887,237,37,37,https://fakestoreapi.com/auth/login,717,0,145
1754149006054,697,Petición 36,200,OK,Thread Group 1-24,text,true,,887,239,37,37,https://fakestoreapi.com/auth/login,697,0,146
1754149006457,301,Petición 35,200,OK,Thread Group 1-9,text,true,,885,238,38,38,https://fakestoreapi.com/auth/login,301,0,0
1754149006104,694,Petición 37,401,Unauthorized,Thread Group 1-25,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,38,38,https://fakestoreapi.com/auth/login,694,0,147
1754149006154,686,Petición 41,200,OK,Thread Group 1-26,text,true,,891,238,39,39,https://fakestoreapi.com/auth/login,686,0,142
1754149006428,430,Petición 54,200,OK,Thread Group 1-31,text,true,,899,239,40,40,https://fakestoreapi.com/auth/login,430,0,141
1754149006204,721,Petición 44,200,OK,Thread Group 1-27,text,true,,888,237,41,41,https://fakestoreapi.com/auth/login,721,0,148
1754149006656,297,Petición 38,200,OK,Thread Group 1-11,text,true,,890,237,42,42,https://fakestoreapi.com/auth/login,297,0,0
1754149006502,451,Petición 57,200,OK,Thread Group 1-33,text,true,,892,243,42,42,https://fakestoreapi.com/auth/login,451,0,149
1754149006553,440,Petición 59,200,OK,Thread Group 1-34,text,true,,887,238,42,42,https://fakestoreapi.com/auth/login,439,0,143
1754149006709,296,Petición 40,200,OK,Thread Group 1-12,text,true,,889,237,43,43,https://fakestoreapi.com/auth/login,296,0,0
1754149006303,724,Petición 50,200,OK,Thread Group 1-29,text,true,,890,237,43,43,https://fakestoreapi.com/auth/login,724,0,151
1754149006355,689,Petición 51,200,OK,Thread Group 1-30,text,true,,894,243,43,43,https://fakestoreapi.com/auth/login,689,0,144
1754149006765,292,Petición 32,200,OK,Thread Group 1-1,text,true,,892,237,44,44,https://fakestoreapi.com/auth/login,291,0,0
1754149006659,441,Petición 66,200,OK,Thread Group 1-36,text,true,,893,239,44,44,https://fakestoreapi.com/auth/login,441,0,142
1754149006807,293,Petición 33,200,OK,Thread Group 1-2,text,true,,894,243,44,44,https://fakestoreapi.com/auth/login,293,0,0
1754149006704,441,Petición 69,200,OK,Thread Group 1-37,text,true,,898,243,45,45,https://fakestoreapi.com/auth/login,441,0,140
1754149006454,691,Petición 56,200,OK,Thread Group 1-32,text,true,,888,237,45,45,https://fakestoreapi.com/auth/login,691,0,138
1754149006856,303,Petición 45,200,OK,Thread Group 1-13,text,true,,894,243,46,46,https://fakestoreapi.com/auth/login,303,0,0
1754149006954,296,Petición 39,200,OK,Thread Group 1-17,text,true,,896,243,47,47,https://fakestoreapi.com/auth/login,296,0,0
1754149006808,442,Petición 75,200,OK,Thread Group 1-39,text,true,,892,243,47,47,https://fakestoreapi.com/auth/login,442,0,149
1754149006953,301,Petición 48,200,OK,Thread Group 1-14,text,true,,891,239,48,48,https://fakestoreapi.com/auth/login,301,0,0
1754149007005,299,Petición 49,401,Unauthorized,Thread Group 1-15,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",772,237,49,49,https://fakestoreapi.com/auth/login,299,0,0
1754149006606,726,Petición 64,200,OK,Thread Group 1-35,text,true,,887,237,49,49,https://fakestoreapi.com/auth/login,726,0,148
1754149006903,440,Petición 79,401,Unauthorized,Thread Group 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",776,237,49,49,https://fakestoreapi.com/auth/login,440,0,140
1754149007056,292,Petición 43,401,Unauthorized,Thread Group 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",782,237,49,49,https://fakestoreapi.com/auth/login,292,0,0
1754149006954,438,Petición 81,200,OK,Thread Group 1-42,text,true,,888,243,50,50,https://fakestoreapi.com/auth/login,437,0,141
1754149007154,298,Petición 53,200,OK,Thread Group 1-16,text,true,,891,238,51,51,https://fakestoreapi.com/auth/login,298,0,0
1754149007158,298,Petición 42,200,OK,Thread Group 1-3,text,true,,905,239,52,52,https://fakestoreapi.com/auth/login,298,0,0
1754149006755,707,Petición 72,200,OK,Thread Group 1-38,text,true,,896,239,52,52,https://fakestoreapi.com/auth/login,707,0,140
1754149007103,437,Petición 93,200,OK,Thread Group 1-45,text,true,,894,243,53,53,https://fakestoreapi.com/auth/login,437,0,142
1754149006853,695,Petición 77,200,OK,Thread Group 1-40,text,true,,885,238,53,53,https://fakestoreapi.com/auth/login,695,0,152
1754149007154,437,Petición 96,200,OK,Thread Group 1-46,text,true,,891,239,54,54,https://fakestoreapi.com/auth/login,437,0,145
1754149007313,297,Petición 46,200,OK,Thread Group 1-4,text,true,,885,237,55,55,https://fakestoreapi.com/auth/login,297,0,0
1754149007204,445,Petición 98,200,OK,Thread Group 1-47,text,true,,888,237,55,55,https://fakestoreapi.com/auth/login,445,0,147
1754149007006,694,Petición 85,401,Unauthorized,Thread Group 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",784,237,56,56,https://fakestoreapi.com/auth/login,694,0,146
1754149007305,448,Petición 103,401,Unauthorized,Thread Group 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,58,58,https://fakestoreapi.com/auth/login,448,0,143
1754149007459,294,Petición 58,200,OK,Thread Group 1-19,text,true,,895,237,58,58,https://fakestoreapi.com/auth/login,294,0,0
1754149007053,718,Petición 89,200,OK,Thread Group 1-44,text,true,,889,238,58,58,https://fakestoreapi.com/auth/login,718,0,147
1754149007353,447,Petición 108,200,OK,Thread Group 1-50,text,true,,889,239,58,58,https://fakestoreapi.com/auth/login,447,0,142
1754149007555,295,Petición 52,200,OK,Thread Group 1-5,text,true,,889,237,59,59,https://fakestoreapi.com/auth/login,295,0,0
1754149007554,305,Petición 61,401,Unauthorized,Thread Group 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,60,60,https://fakestoreapi.com/auth/login,305,0,0
1754149007406,458,Petición 110,200,OK,Thread Group 1-51,text,true,,892,237,60,60,https://fakestoreapi.com/auth/login,458,0,159
1754149007456,439,Petición 112,200,OK,Thread Group 1-52,text,true,,889,237,60,60,https://fakestoreapi.com/auth/login,439,0,141
1754149007507,437,Petición 115,401,Unauthorized,Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,61,61,https://fakestoreapi.com/auth/login,437,0,146
1754149007656,303,Petición 65,200,OK,Thread Group 1-21,text,true,,889,238,62,62,https://fakestoreapi.com/auth/login,303,0,0
1754149007253,726,Petición 101,200,OK,Thread Group 1-48,text,true,,889,238,62,62,https://fakestoreapi.com/auth/login,726,0,156
1754149007608,441,Petición 120,200,OK,Thread Group 1-55,text,true,,897,239,63,63,https://fakestoreapi.com/auth/login,441,0,144
1754149007755,295,Petición 55,401,Unauthorized,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",784,237,63,63,https://fakestoreapi.com/auth/login,295,0,0
1754149007756,299,Petición 67,401,Unauthorized,Thread Group 1-22,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",776,237,64,64,https://fakestoreapi.com/auth/login,299,0,0
1754149007705,451,Petición 125,200,OK,Thread Group 1-57,text,true,,887,238,66,66,https://fakestoreapi.com/auth/login,451,0,143
1754149007855,301,Petición 70,200,OK,Thread Group 1-23,text,true,,889,237,66,66,https://fakestoreapi.com/auth/login,301,0,0
1754149007904,292,Petición 71,200,OK,Thread Group 1-24,text,true,,893,238,66,66,https://fakestoreapi.com/auth/login,292,0,0
1754149007958,305,Petición 60,200,OK,Thread Group 1-7,text,true,,893,239,68,68,https://fakestoreapi.com/auth/login,305,0,0
1754149007554,709,Petición 118,200,OK,Thread Group 1-54,text,true,,889,237,68,68,https://fakestoreapi.com/auth/login,709,0,150
1754149008004,292,Petición 62,200,OK,Thread Group 1-8,text,true,,892,237,68,68,https://fakestoreapi.com/auth/login,292,0,0
1754149008004,292,Petición 74,200,OK,Thread Group 1-25,text,true,,886,237,68,68,https://fakestoreapi.com/auth/login,292,0,0
1754149007857,447,Petición 133,401,Unauthorized,Thread Group 1-60,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,69,69,https://fakestoreapi.com/auth/login,447,0,145
1754149007655,688,Petición 123,200,OK,Thread Group 1-56,text,true,,892,243,69,69,https://fakestoreapi.com/auth/login,688,0,142
1754149008055,288,Petición 63,200,OK,Thread Group 1-10,text,true,,890,243,69,69,https://fakestoreapi.com/auth/login,288,0,0
1754149008055,293,Petición 68,200,OK,Thread Group 1-28,text,true,,888,237,69,69,https://fakestoreapi.com/auth/login,293,0,0
1754149007906,450,Petición 137,200,OK,Thread Group 1-61,text,true,,885,238,70,70,https://fakestoreapi.com/auth/login,450,0,149
1754149008104,294,Petición 76,200,OK,Thread Group 1-26,text,true,,893,237,70,70,https://fakestoreapi.com/auth/login,294,0,0
1754149007957,453,Petición 139,401,Unauthorized,Thread Group 1-62,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",778,237,71,71,https://fakestoreapi.com/auth/login,453,0,156
1754149007755,700,Petición 126,200,OK,Thread Group 1-58,text,true,,893,239,72,72,https://fakestoreapi.com/auth/login,700,0,153
1754149008005,453,Petición 142,200,OK,Thread Group 1-63,text,true,,889,237,72,72,https://fakestoreapi.com/auth/login,453,0,156
1754149007805,692,Petición 131,200,OK,Thread Group 1-59,text,true,,889,238,72,72,https://fakestoreapi.com/auth/login,692,0,142
1754149008252,299,Petición 80,200,OK,Thread Group 1-27,text,true,,888,237,74,74,https://fakestoreapi.com/auth/login,299,0,0
1754149008154,438,Petición 148,200,OK,Thread Group 1-66,text,true,,893,237,74,74,https://fakestoreapi.com/auth/login,438,0,146
1754149008357,303,Petición 73,401,Unauthorized,Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",782,237,76,76,https://fakestoreapi.com/auth/login,303,0,0
1754149008255,438,Petición 153,200,OK,Thread Group 1-68,text,true,,890,243,76,76,https://fakestoreapi.com/auth/login,438,0,139
1754149008429,294,Petición 78,200,OK,Thread Group 1-31,text,true,,891,239,77,77,https://fakestoreapi.com/auth/login,294,0,0
1754149008302,443,Petición 158,200,OK,Thread Group 1-69,text,true,,886,237,77,77,https://fakestoreapi.com/auth/login,443,0,145
1754149008057,692,Petición 145,401,Unauthorized,Thread Group 1-64,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,77,77,https://fakestoreapi.com/auth/login,692,0,145
1754149008453,302,Petición 87,200,OK,Thread Group 1-29,text,true,,888,243,78,78,https://fakestoreapi.com/auth/login,302,0,0
1754149008357,447,Petición 163,401,Unauthorized,Thread Group 1-70,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",776,237,78,78,https://fakestoreapi.com/auth/login,446,0,143
1754149008504,302,Petición 88,200,OK,Thread Group 1-30,text,true,,893,237,79,79,https://fakestoreapi.com/auth/login,302,0,0
1754149008106,723,Petición 147,200,OK,Thread Group 1-65,text,true,,892,243,79,79,https://fakestoreapi.com/auth/login,723,0,147
1754149008603,304,Petición 83,200,OK,Thread Group 1-33,text,true,,889,238,81,81,https://fakestoreapi.com/auth/login,304,0,0
1754149008502,440,Petición 172,200,OK,Thread Group 1-73,text,true,,885,237,81,81,https://fakestoreapi.com/auth/login,440,0,140
1754149008205,737,Petición 152,200,OK,Thread Group 1-67,text,true,,888,237,81,81,https://fakestoreapi.com/auth/login,737,0,154
1754149008653,311,Petición 84,200,OK,Thread Group 1-34,text,true,,893,239,82,82,https://fakestoreapi.com/auth/login,311,0,0
1754149008553,434,Petición 173,200,OK,Thread Group 1-74,text,true,,891,238,82,82,https://fakestoreapi.com/auth/login,434,0,143
1754149008702,293,Petición 95,200,OK,Thread Group 1-32,text,true,,883,238,82,82,https://fakestoreapi.com/auth/login,293,0,0
1754149008755,302,Petición 82,200,OK,Thread Group 1-11,text,true,,893,237,84,84,https://fakestoreapi.com/auth/login,302,0,0
1754149008405,718,Petición 166,200,OK,Thread Group 1-71,text,true,,885,237,85,85,https://fakestoreapi.com/auth/login,718,0,146
1754149008454,684,Petición 168,200,OK,Thread Group 1-72,text,true,,901,239,85,85,https://fakestoreapi.com/auth/login,684,0,140
1754149008858,290,Petición 91,401,Unauthorized,Thread Group 1-36,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,85,85,https://fakestoreapi.com/auth/login,290,0,0
1754149008859,302,Petición 86,200,OK,Thread Group 1-12,text,true,,886,237,86,86,https://fakestoreapi.com/auth/login,302,0,0
1754149008704,457,Petición 180,200,OK,Thread Group 1-77,text,true,,891,239,86,86,https://fakestoreapi.com/auth/login,457,0,156
1754149008754,465,Petición 184,200,OK,Thread Group 1-78,text,true,,887,237,87,87,https://fakestoreapi.com/auth/login,465,0,158
1754149008964,290,Petición 90,200,OK,Thread Group 1-1,text,true,,893,239,88,88,https://fakestoreapi.com/auth/login,290,0,0
1754149008954,305,Petición 94,200,OK,Thread Group 1-37,text,true,,893,237,88,88,https://fakestoreapi.com/auth/login,305,0,0
1754149009006,290,Petición 92,200,OK,Thread Group 1-2,text,true,,890,237,88,88,https://fakestoreapi.com/auth/login,290,0,0
1754149008603,697,Petición 176,200,OK,Thread Group 1-75,text,true,,888,237,88,88,https://fakestoreapi.com/auth/login,697,0,146
1754149008857,466,Petición 190,200,OK,Thread Group 1-80,text,true,,883,237,89,89,https://fakestoreapi.com/auth/login,466,0,166
1754149008905,452,Petición 191,200,OK,Thread Group 1-81,text,true,,891,238,90,90,https://fakestoreapi.com/auth/login,452,0,149
1754149009056,303,Petición 105,200,OK,Thread Group 1-35,text,true,,894,243,90,90,https://fakestoreapi.com/auth/login,303,0,0
1754149008653,726,Petición 177,200,OK,Thread Group 1-76,text,true,,892,243,90,90,https://fakestoreapi.com/auth/login,726,0,156
1754149009158,287,Petición 100,200,OK,Thread Group 1-39,text,true,,891,237,91,91,https://fakestoreapi.com/auth/login,287,0,0
1754149009156,305,Petición 97,401,Unauthorized,Thread Group 1-13,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",776,237,92,92,https://fakestoreapi.com/auth/login,305,0,0
1754149009004,473,Petición 199,401,Unauthorized,Thread Group 1-83,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",772,237,92,92,https://fakestoreapi.com/auth/login,473,0,161
1754149009054,469,Petición 200,200,OK,Thread Group 1-84,text,true,,890,237,93,93,https://fakestoreapi.com/auth/login,469,0,155
1754149008807,716,Petición 187,401,Unauthorized,Thread Group 1-79,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",778,237,93,93,https://fakestoreapi.com/auth/login,716,0,164
1754149009104,434,Petición 202,200,OK,Thread Group 1-85,text,true,,895,237,93,93,https://fakestoreapi.com/auth/login,434,0,139
1754149009306,295,Petición 99,200,OK,Thread Group 1-17,text,true,,896,243,94,94,https://fakestoreapi.com/auth/login,295,0,0
1754149009161,453,Petición 206,200,OK,Thread Group 1-86,text,true,,898,237,95,95,https://fakestoreapi.com/auth/login,453,0,148
1754149009203,442,Petición 209,200,OK,Thread Group 1-87,text,true,,887,238,95,95,https://fakestoreapi.com/auth/login,442,0,147
1754149009354,297,Petición 106,200,OK,Thread Group 1-41,text,true,,891,237,95,95,https://fakestoreapi.com/auth/login,297,0,0
1754149009354,299,Petición 102,200,OK,Thread Group 1-14,text,true,,895,239,95,95,https://fakestoreapi.com/auth/login,299,0,0
1754149009356,299,Petición 114,200,OK,Thread Group 1-38,text,true,,897,239,96,96,https://fakestoreapi.com/auth/login,299,0,0
1754149008955,735,Petición 195,200,OK,Thread Group 1-82,text,true,,902,243,96,96,https://fakestoreapi.com/auth/login,735,0,151
1754149009254,472,Petición 211,401,Unauthorized,Thread Group 1-88,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,97,97,https://fakestoreapi.com/auth/login,472,0,162
1754149009303,439,Petición 216,200,OK,Thread Group 1-89,text,true,,899,239,97,97,https://fakestoreapi.com/auth/login,439,0,145
1754149009453,291,Petición 104,200,OK,Thread Group 1-15,text,true,,896,237,97,97,https://fakestoreapi.com/auth/login,291,0,0
1754149009453,298,Petición 109,401,Unauthorized,Thread Group 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,97,97,https://fakestoreapi.com/auth/login,298,0,0
1754149009503,286,Petición 117,200,OK,Thread Group 1-40,text,true,,896,243,98,98,https://fakestoreapi.com/auth/login,286,0,0
1754149009506,296,Petición 107,200,OK,Thread Group 1-18,text,true,,887,238,98,98,https://fakestoreapi.com/auth/login,296,0,0
1754149009353,453,Petición 218,200,OK,Thread Group 1-90,text,true,,886,237,99,99,https://fakestoreapi.com/auth/login,453,0,159
1754149009402,473,Petición 222,200,OK,Thread Group 1-91,text,true,,891,239,100,100,https://fakestoreapi.com/auth/login,473,0,155
1754149009453,443,Petición 224,200,OK,Thread Group 1-92,text,true,,886,237,100,100,https://fakestoreapi.com/auth/login,442,0,152
1754149009502,456,Petición 227,200,OK,Thread Group 1-93,text,true,,891,238,100,100,https://fakestoreapi.com/auth/login,456,0,158
1754149009707,301,Petición 111,200,OK,Thread Group 1-16,text,true,,900,243,100,100,https://fakestoreapi.com/auth/login,301,0,0
1754149009553,455,Petición 231,200,OK,Thread Group 1-94,text,true,,894,243,100,100,https://fakestoreapi.com/auth/login,455,0,145
1754149009754,288,Petición 116,200,OK,Thread Group 1-45,text,true,,890,237,100,100,https://fakestoreapi.com/auth/login,288,0,0
1754149009602,440,Petición 233,200,OK,Thread Group 1-95,text,true,,891,238,100,100,https://fakestoreapi.com/auth/login,440,0,143
1754149009805,291,Petición 124,200,OK,Thread Group 1-43,text,true,,887,237,100,100,https://fakestoreapi.com/auth/login,291,0,0
1754149009759,337,Petición 113,200,OK,Thread Group 1-3,text,true,,887,238,100,100,https://fakestoreapi.com/auth/login,337,0,0
1754149009654,446,Petición 238,200,OK,Thread Group 1-96,text,true,,887,237,100,100,https://fakestoreapi.com/auth/login,446,0,152
1754149009853,294,Petición 119,200,OK,Thread Group 1-46,text,true,,893,238,100,100,https://fakestoreapi.com/auth/login,293,0,0
1754149009753,445,Petición 246,200,OK,Thread Group 1-98,text,true,,893,239,100,100,https://fakestoreapi.com/auth/login,445,0,144
1754149009804,441,Petición 248,200,OK,Thread Group 1-99,text,true,,888,237,100,100,https://fakestoreapi.com/auth/login,441,0,147
1754149009955,300,Petición 122,200,OK,Thread Group 1-47,text,true,,898,237,100,100,https://fakestoreapi.com/auth/login,300,0,0
1754149009952,303,Petición 129,200,OK,Thread Group 1-44,text,true,,892,243,100,100,https://fakestoreapi.com/auth/login,303,0,0
1754149009855,455,Petición 251,200,OK,Thread Group 1-100,text,true,,891,238,100,100,https://fakestoreapi.com/auth/login,455,0,158
1754149010063,291,Petición 121,401,Unauthorized,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",774,237,100,100,https://fakestoreapi.com/auth/login,291,0,0
1754149009708,745,Petición 241,401,Unauthorized,Thread Group 1-97,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",772,237,100,100,https://fakestoreapi.com/auth/login,745,0,172
1754149010204,298,Petición 127,401,Unauthorized,Thread Group 1-49,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",778,237,100,100,https://fakestoreapi.com/auth/login,298,0,0
1754149010253,299,Petición 130,200,OK,Thread Group 1-50,text,true,,891,237,100,100,https://fakestoreapi.com/auth/login,299,0,0
1754149010356,296,Petición 128,200,OK,Thread Group 1-19,text,true,,894,237,100,100,https://fakestoreapi.com/auth/login,296,0,0
1754149010354,303,Petición 141,200,OK,Thread Group 1-48,text,true,,900,243,100,100,https://fakestoreapi.com/auth/login,303,0,0
1754149010407,290,Petición 135,200,OK,Thread Group 1-51,text,true,,900,243,100,100,https://fakestoreapi.com/auth/login,290,0,0
1754149010459,298,Petición 136,200,OK,Thread Group 1-52,text,true,,889,237,100,100,https://fakestoreapi.com/auth/login,298,0,0
1754149010505,292,Petición 132,200,OK,Thread Group 1-5,text,true,,893,239,100,100,https://fakestoreapi.com/auth/login,292,0,0
1754149010557,289,Petición 138,200,OK,Thread Group 1-53,text,true,,895,239,100,100,https://fakestoreapi.com/auth/login,289,0,0
1754149010555,296,Petición 134,200,OK,Thread Group 1-20,text,true,,894,237,100,100,https://fakestoreapi.com/auth/login,296,0,0
1754149010755,292,Petición 143,200,OK,Thread Group 1-55,text,true,,887,238,100,100,https://fakestoreapi.com/auth/login,292,0,0
1754149010755,307,Petición 140,200,OK,Thread Group 1-21,text,true,,886,237,100,100,https://fakestoreapi.com/auth/login,307,0,0
1754149010906,294,Petición 144,200,OK,Thread Group 1-6,text,true,,897,239,100,100,https://fakestoreapi.com/auth/login,294,0,0
1754149010953,296,Petición 154,200,OK,Thread Group 1-54,text,true,,887,238,100,100,https://fakestoreapi.com/auth/login,296,0,0
1754149010955,294,Petición 146,200,OK,Thread Group 1-22,text,true,,896,237,100,100,https://fakestoreapi.com/auth/login,294,0,0
1754149011004,298,Petición 149,200,OK,Thread Group 1-57,text,true,,891,238,100,100,https://fakestoreapi.com/auth/login,298,0,0
1754149011105,294,Petición 160,200,OK,Thread Group 1-56,text,true,,889,237,100,100,https://fakestoreapi.com/auth/login,294,0,0
1754149011155,298,Petición 150,200,OK,Thread Group 1-23,text,true,,895,239,100,100,https://fakestoreapi.com/auth/login,298,0,0
1754149011204,294,Petición 151,401,Unauthorized,Thread Group 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",780,237,100,100,https://fakestoreapi.com/auth/login,294,0,0
1754149011307,301,Petición 159,200,OK,Thread Group 1-60,text,true,,900,243,100,100,https://fakestoreapi.com/auth/login,301,0,0
1754149011355,287,Petición 169,401,Unauthorized,Thread Group 1-58,text,false,"Test failed: code expected to equal /

****** received  : [[[401]]]

****** comparison: [[[200]]]

/",778,237,100,100,https://fakestoreapi.com/auth/login,287,0,0
1754149011358,300,Petición 155,200,OK,Thread Group 1-7,text,true,,889,237,100,100,https://fakestoreapi.com/auth/login,300,0,0
1754149011404,289,Petición 171,200,OK,Thread Group 1-59,text,true,,896,243,100,100,https://fakestoreapi.com/auth/login,289,0,0
